fms_id,budget_line,total_budget,spend_to_date,managing_agency,sponsor_agency,vendor_ids
22201611,HO-0214,830192.26,676192.26,HHC,,V0618
22201901,HO-0214,1030000.00,628660.00,HHC,,V0890 V0872
22202001,HO-0214,327681.32,145681.32,HHC,,V0170 V0604 V0174
22202201,"HO-0214 , HO-K001",1690420.00,86720.56,HHC,,V0245
22202202,HO-0214,1255908.36,256127.27,HHC,,V0572
22202203,HO-D003,147000.00,0.00,HHC,,V0352 V0057
22202302,HO-D003,375000.00,0.00,HHC,,V0475 V0886
22202401,HO-D003,250000.00,0.00,HHC,,V0006
22202502,HO-K001,650000.00,0.00,HHC,,V0144 V0568 V0136
22202503,"HO-D003 , HO-K001",600000.00,0.00,HHC,,V0622
22202504,"HO-D003 , HO-K001",3500000.00,0.00,HHC,,V0146 V0535
22202602,HO-D003,100000.00,0.00,HHC,,V0169
23202001,HO-D003,100000.00,0.00,HHC,,V0652
23202101,HO-0214,6979733.00,99383.00,HHC,,V0542 V0248 V0488
23202401,HO-K001,1000000.00,0.00,HHC,,V0845 V0459 V0572
23202402,HO-D003,200000.00,0.00,HHC,,V0604 V0056
23202441,"HO-D003 , HO-K005",550000.00,0.00,HHC,,V0057 V0375 V0487
23202601,HO-D003,400000.00,0.00,HHC,,V0869
23202602,HO-D003,500000.00,0.00,HHC,,V0679 V0940
24201610,HO-0214,1058513.87,1004513.87,HHC,,V0126 V0312 V0289
24201901,HO-0214,40888150.00,597206.75,HHC,,V0365 V0179
24201920,HO-0214,212381.36,157381.36,HHC,,V0173 V0245 V0791
24202001,"HO-D003 , HO-X002",1794189.31,1134418.87,HHC,,V0365 V0276 V0316
24202102,HO-0214,3940690.64,2996360.38,HHC,,V0570 V0245 V0044
24202104,HO-0214,3599596.00,192270.00,HHC,,V0312 V0243 V0026
24202202,HO-D003,502000.00,0.00,HHC,,V0487 V0002
24202204,HO-0341,288417952.74,15225454.66,HHC,,V0429 V0442 V0149
24202205,HO-0214,18999956.00,1181770.53,HHC,,V0056 V0009
24202206,HO-0214,18000168.00,6489495.54,HHC,,V0245 V0878 V0343
24202207,HO-0214,57500087.00,752510.47,HHC,,V0490
24202208,HO-0214,16018324.64,2139709.79,HHC,,V0056 V0516 V0356
24202346,HO-X002,2000109.00,1410474.36,HHC,,V0057 V0366
25201401,"HO-D003 , HO-X002",1247951.85,1951.85,HHC,,V0411
25201602,HO-0214,18820800.43,18816124.47,HHC,,V0443 V0074 V0443
25201604,HO-0214,10335000.00,0.00,HHC,,V0247 V0949 V0332
25201701,HO-0214,6302470.85,5748850.13,HHC,,V0365
25201801,HO-0214,864275.66,859367.90,HHC,,V0204
25201805,HO-0214,410925.26,394925.26,HHC,,V0185 V0285
25201807,HO-0214,473648.46,472648.46,HHC,,V0332 V0286
25201901,HO-0214,810649.89,153981.21,HHC,,V0057 V0656
25201942,HO-0214,1328225.00,353623.32,HHC,,V0183 V0666 V0183
25202001,HO-0214,236000.00,0.00,HHC,,V0187 V0045
25202002,HO-X002,500000.00,0.00,HHC,,V0341 V0822
25202003,HO-0214,514493.54,422493.54,HHC,,V0612 V0169 V0320
25202106,HO-0214,7766081.00,366137.73,HHC,,V0009 V0351
25202202,HO-0214,1200000.00,0.00,HHC,,V0203
25202203H,HO-0214,7629933.00,4823287.44,HHC,,V0487 V0525
25202204,HO-0214,14730662.00,457213.00,HHC,,V0443
25202402,HO-0214,14999453.35,2057012.02,HHC,,V0262 V0169 V0870
25202403,HO-0214,10000000.00,0.00,HHC,,V0562
25202404,HO-0214,15000000.00,0.00,HHC,,V0189
25202405,HO-0214,35000000.00,0.00,HHC,,V0608 V0311
25202406,HO-X002,2000000.00,0.00,HHC,,V0174
25202407,HO-0214,1809500.00,33375.00,HHC,,V0220
25202501,HO-0214,1420000.00,0.00,HHC,,V0006 V0144 V0150
25202502,HO-0214,4800000.00,0.00,HHC,,V0443
25202503,HO-0214,1500000.00,0.00,HHC,,V0757 V0594 V0490
26201101,"HO-0214 , HO-D003",23143215.97,20678215.97,HHC,,V0086 V0174 V0486
26201402,HO-D003,965340.49,929340.49,HHC,,V0057 V0155 V0144
26202001,HO-0214,4275095.85,4275004.29,HHC,,V0430
26202101,HO-0214,1250000.00,0.00,HHC,,V0562 V0074
26202103,HO-0214,6061017.00,167017.00,HHC,,V0877 V0469 V0203
26202104,"HO-0214 , HO-D003",21309913.00,1017969.76,HHC,,V0150
26202201,"HO-0214 , HO-K001",26735998.00,9482894.60,HHC,,V0652 V0611 V0411
26202301,HO-D003,400000.00,0.00,HHC,,V0130 V0002
26202302,HO-0214,4209015.00,106708.70,HHC,,V0009 V0883
26202341,HO-D003,200466.00,147466.00,HHC,,V0877 V0650
26202401,HO-D003,600000.00,0.00,HHC,,V0289 V0490 V0946
26202402,HO-D003,6000000.00,0.00,HHC,,V0118 V0363 V0365
26202405,HO-D003,10000000.00,0.00,HHC,,V0146 V0252
26202406,HO-0214,6000000.00,0.00,HHC,,V0159 V0447
26202607,HO-0214,3000000.00,0.00,HHC,,V0022 V0631
27201201,HO-D003,273000.00,0.00,HHC,,V0604
27201301,HO-K001,111000.00,0.00,HHC,,V0746
27201515,HO-D003,199683.50,43683.50,HHC,,V0074 V0649 V0828
27201610,HO-0214,2795342.00,2663342.00,HHC,,V0487
27201702,"HO-0214 , HO-D003",1025300.00,77468.62,HHC,,V0209 V0365
27201802,HO-0214,120000.00,0.00,HHC,,V0035 V0035
27201803,HO-0214,1728236.44,1541236.44,HHC,,V0434
27202343,"HO-D003 , HO-K005",1100000.00,0.00,HHC,,V0002 V0150
27202401,HO-K001,650000.00,0.00,HHC,,V0472 V0150
29201610,HO-0214,21857383.58,13789000.10,HHC,,V0002 V0784
29201611,HO-0214,1056851.58,840851.58,HHC,,V0820
29201612,HO-0214,21107358.30,15713996.34,HHC,,V0248 V0476
29201615,HO-0214,1010796.19,1006796.19,HHC,,V0164
29201801,HO-0214,1499599.00,1460208.23,HHC,,V0465 V0187
29201802,HO-0214,2350391.28,2089400.21,HHC,,V0324 V0006 V0487
29202001,HO-0214,24645300.00,3219507.77,HHC,,V0894 V0812
29202101,HO-D003,53000.00,0.00,HHC,,V0587
29202102,HO-D003,70000.00,0.00,HHC,,V0750 V0150
29202103,HO-0214,32000.00,0.00,HHC,,V0006 V0443 V0476
29202104,HO-0214,12268015.00,1740625.00,HHC,,V0411
29202105,HO-0214,39000.00,0.00,HHC,,V0174 V0247
29202111,HO-0214,8921601.00,2155597.98,HHC,,V0074 V0873 V0029
29202114,HO-0214,1529194.66,1416450.50,HHC,,V0289
29202201,HO-0214,961086.00,794086.00,HHC,,V0877 V0735
29202203,HO-0214,5090131.37,1469724.44,HHC,,V0678 V0728 V0129
29202204,"HO-0214 , HO-K001",45625183.55,1574183.52,HHC,,V0296
29202205,HO-0214,1295371.60,613050.10,HHC,,V0229
29202302,HO-0214,1200900.00,147900.00,HHC,,V0878
29202303,HO-0214,9999900.00,29975.00,HHC,,V0652 V0144 V0558
29202401,HO-0214,1796399.00,1507623.94,HHC,,V0540 V0877 V0540
29202402,HO-0214,3000000.00,0.00,HHC,,V0247 V0058 V0740
29202403,HO-0214,1300000.00,0.00,HHC,,V0942 V0189
29202404,HO-D003,4000000.00,0.00,HHC,,V0924 V0274 V0628
29202443,"HO-0214 , HO-D003",6000000.00,0.00,HHC,,V0187 V0312
29202509,"HO-D003 , HO-K001",11000000.00,0.00,HHC,,V0804 V0365 V0150
29202602,HO-D003,3000000.00,0.00,HHC,,V0274 V0782
33201301,"HO-0214 , HO-D003 , HO-Q378",32760915.48,3537101.05,HHC,,V0315 V0888
33201505,"HO-D003 , HO-Q378",3354842.00,3337842.00,HHC,,V0830
33201602,HO-0214,2804693.98,1931144.40,HHC,,V0123 V0351 V0086
33201610,HO-0214,3880204.36,3484624.25,HHC,,V0735 V0250 V0736
33201804,HO-0214,950243.43,779605.97,HHC,,V0026
33201901,"HO-0214 , HO-D003",11829592.00,860003.13,HHC,,V0381 V0150 V0203
33202002,"HO-0214 , HO-D003",12317670.00,652445.00,HHC,,V0057 V0604
33202003,HO-0214,7877389.14,6312974.08,HHC,,V0144 V0474
33202102,HO-D003,2500287.00,232091.44,HHC,,V0086
33202104,HO-0214,9105500.00,132483.77,HHC,,V0028
33202108,HO-0214,1606444.00,1603373.74,HHC,,V0772 V0426
33202111,"HO-D003 , HO-Q378",7999888.00,250813.45,HHC,,V0960 V0203 V0071
33202112,HO-0214,7853065.00,187264.58,HHC,,V0130 V0982
33202201,"HO-0214 , HO-Q378",2506814.97,1984846.07,HHC,,V0571 V0616 V0299
33202202,"HO-0214 , HO-D003",1884774.78,1023240.50,HHC,,V0183
33202203,HO-0214,13729731.00,761667.00,HHC,,V0553 V0118
33202204,HO-0214,12000454.00,133500.88,HHC,,V0122
33202205,HO-0214,4495600.00,162182.50,HHC,,V0353
33202207,"HO-0378 , HO-D003 , HO-Q378",14879990.00,532610.09,HHC,,V0050 V0943 V0045
33202302,"HO-D003 , HO-Q378",6000625.00,316548.68,HHC,,V0074 V0035
33202303,HO-D003,2000000.00,0.00,HHC,,V0155 V0144 V0476
33202402,HO-D003,2000000.00,0.00,HHC,,V0002
33202403,HO-D003,4500000.00,0.00,HHC,,V0938 V0287 V0074
33202404,"HO-0214 , HO-D003",5910000.00,0.00,HHC,,V0877
33202407,HO-0214,1500000.00,0.00,HHC,,V0878 V0122
33202606,HO-D003,700000.00,0.00,HHC,,V0122 V0057 V0216
33202611,HO-Q378,3000000.00,0.00,HHC,,V0826 V0540 V0476
34200202,HO-Q003,499336.00,498336.00,HHC,,V0308 V0124
34200203,HO-Q003,354231.32,353231.32,HHC,,V0144 V0074 V0056
34200304,HO-Q003,496492.01,488492.01,HHC,,V0627 V0354 V0203
34201401,HO-Q003,1200101.98,51101.98,HHC,,V0274
34201502,HO-0214,150000.00,0.00,HHC,,V0562 V0005 V0274
34201741,"HO-0214 , HO-D003",3300118.48,2978381.96,HHC,,V0523 V0873 V0475
34201901,HO-0214,848236.92,847236.92,HHC,,V0856 V0312
34202101,HO-0214,9999998.00,49881.38,HHC,,V0355
34202102,HO-0214,1319960.00,1316960.00,HHC,,V0697 V0044
34202301,"HO-0214 , HO-D003 , HO-Q003",8704000.00,0.00,HHC,,V0476
34202302,"HO-0214 , HO-D003",4260648.00,1624756.37,HHC,,V0130 V0273 V0208
34202303,HO-0214,5265515.00,517456.66,HHC,,V0056 V0878 V0074
34202304,HO-0214,3603710.00,81082.32,HHC,,V0002 V0027 V0687
34202305,HO-0214,3689115.00,31039.50,HHC,,V0936 V0056
34202401,"HO-D003 , HO-Q003",425000.00,0.00,HHC,,V0817 V0552
34202404,HO-0214,4000000.00,0.00,HHC,,V0074
34202405,"HO-0214 , HO-Q214",500000.00,0.00,HHC,,V0368 V0485
37200802,HO-0214,70047.90,49047.90,HHC,,V0189 V0045
37201301,"HO-0214 , HO-D003",9353389.22,7233776.50,HHC,,V0208 V0485 V0855
37201501,HO-0214,3523217.35,2826652.61,HHC,,V0490
37201601,HO-0214,513232.64,477533.12,HHC,,V0185 V0245 V0398
37201901,HO-0214,1828446.70,81535.44,HHC,,V0057 V0806
37202001,"HO-0214 , HO-D003",6411737.00,307049.00,HHC,,V0814 V0140 V0604
37202002,HO-0214,756000.00,124301.55,HHC,,V0311 V0765 V0085
37202003,HO-0214,24999439.28,9290958.56,HHC,,V0135
37202041,"HO-0214 , HO-D003",3963879.50,217679.45,HHC,,V0074 V0146
37202102,HO-0214,12623154.20,11646255.87,HHC,,V0412 V0171 V0267
37202103,HO-0214,8386117.64,836688.55,HHC,,V0184
37202108,HO-0214,2351148.00,447657.57,HHC,,V0788 V0216 V0650
37202202,"HO-0214 , HO-D003 , HO-M001",6598118.33,159748.57,HHC,,V0351 V0412
37202203,"HO-0214 , HO-D003",2057575.50,150570.07,HHC,,V0248
37202341,"HO-0214 , HO-D003",5796631.50,179293.48,HHC,,V0443
37202401,HO-D003,4000000.00,0.00,HHC,,V0673 V0365 V0056
37202402,HO-0214,2000000.00,0.00,HHC,,V0631 V0359
37202403,HO-0214,1760450.00,28360.00,HHC,,V0122 V0056 V0118
37202404,HO-D003,500000.00,0.00,HHC,,V0426 V0592 V0189
37202405,HO-D003,325000.00,0.00,HHC,,V0144 V0351 V0879
42201301,"HO-0214 , HO-D003",495000.00,0.00,HHC,,V0289
42201515,HO-D003,855324.86,702068.15,HHC,,V0009 V0202
42202202,HO-0214,696617.38,515568.22,HHC,,V0187 V0706
42202401,HO-D003,1250000.00,0.00,HHC,,V0878
42202402,HO-X002,225000.00,0.00,HHC,,V0053
42202501,HO-0214,55000000.00,0.00,HHC,,V0040 V0122 V0216
48200803,HO-0214,3037521.49,2688654.74,HHC,,V0562 V0420 V0501
48201402,HO-0214,1792917.14,1607363.14,HHC,,V0420 V0761
48201505,HO-0214,8500515.18,8368304.97,HHC,,V0216 V0540 V0035
48201515,HO-D003,653116.93,629266.62,HHC,,V0004 V0487
48201516,HO-D003,1024300.00,42034.63,HHC,,V0022
48201610,HO-0214,4150657.94,3968657.94,HHC,,V0490
48201701,HO-0214,4008394.27,3943394.27,HHC,,V0652 V0006 V0174
48201801,HO-0214,235184.35,201312.61,HHC,,V0230 V0587
48201803,HO-0214,86350.00,85350.00,HHC,,V0060 V0377 V0826
48201901,HO-D003,150000.00,0.00,HHC,,V0443
48201902,HO-D003,5000515.62,3622468.65,HHC,,V0205 V0303 V0010
48201903,HO-0214,1857000.00,0.00,HHC,,V0162
48202003,HO-0214,950283.62,932283.62,HHC,,V0443 V0183 V0130
48202040,HO-0214,166175.61,162175.61,HHC,,V0026
48202102,HO-0214,1665261.00,1664261.00,HHC,,V0769 V0295 V0844
48202106,HO-0214,22883987.25,10991870.43,HHC,,V0445 V0195
48202107,HO-0214,450000.00,0.00,HHC,,V0289 V0490
48202108,HO-0341,38490517.92,34485669.21,HHC,,V0524 V0604 V0316
48202201,HO-K001,1950303.00,226945.85,HHC,,V0453 V0286 V0365
48202202,HO-0214,2200000.00,1331421.07,HHC,,V0475
48202203,HO-0341,18663512.27,13408237.75,HHC,,V0956
48202205,HO-0341,309260984.00,9352411.64,HHC,,V0443 V0107
48202206,"HO-0214 , HO-K001",18093020.00,2221110.19,HHC,,V0910 V0475
48202207,HO-0214,41999600.00,569232.00,HHC,,V0144 V0189
48202208,HO-0214,15658032.00,1577616.88,HHC,,V0035
48202209,HO-0214,14373100.00,307539.00,HHC,,V0155 V0247 V0243
48202301,HO-0214,2790826.00,431876.00,HHC,,V0562
48202402,HO-0214,3000000.00,0.00,HHC,,V0056 V0504
48202515,HO-K001,225000.00,0.00,HHC,,V0187 V0122
48202516,HO-K001,500000.00,0.00,HHC,,V0877 V0588
50202405,HO-D003,1700000.00,0.00,HHC,,V0009
52202401,HO-D003,150000.00,0.00,HHC,,V0009
57202601,"HO-0214 , HO-Q214",1000000.00,0.00,HHC,,V0312 V0274
57202602,HO-Q214,200000.00,0.00,HHC,,V0026 V0183 V0247
60202201,HO-0214,29999504.00,6691556.64,HHC,,V0183 V0869
60202401,HO-0214,50000000.00,0.00,HHC,,V0878
67200802,HO-0214,271572.85,190572.85,HHC,,V0086 V0949
67200901,HO-D003,299802.00,3802.00,HHC,,V0365 V0476 V0209
67201070,HO-0214,28439362.00,28407362.00,HHC,,V0162 V0178
67201170,HO-0214,11052235.00,10868235.00,HHC,,V0849
67202201,HO-M001,225000.00,0.00,HHC,,V0216
67202202,HO-0214,203654.00,0.00,HHC,,V0247 V0708
67202401,HO-D003,950000.00,0.00,HHC,,V0395 V0572 V0485
67202402,HO-M001,200000.00,0.00,HHC,,V0972 V0009 V0770
67202404,"HO-D003 , HO-M001",490000.00,0.00,HHC,,V0454 V0035 V0955
67202405,HO-D003,1000000.00,0.00,HHC,,V0476 V0245 V0057
67202504,"HO-D003 , HO-M001",650000.00,0.00,HHC,,V0540 V0056 V0289
68202102,HO-M001,124610.00,95610.00,HHC,,V0728
68202103,HO-0214,2368000.00,0.00,HHC,,V0289 V0221 V0007
68202201,HO-D003,150000.00,92000.00,HHC,,V0878 V0755 V0541
68202202,HO-0214,388000.00,0.00,HHC,,V0619 V0026
68202601,HO-D003,150000.00,0.00,HHC,,V0604 V0697 V0703
69202101,HO-0214,34001841.00,22268974.98,HHC,,V0122
71202301,HO-Q214,1000000.00,0.00,HHC,,V0363 V0579 V0652
73202301,HO-Q214,2500000.00,0.00,HHC,,V0443 V0021 V0009
73202401,HO-D003,100000.00,0.00,HHC,,V0312
73202402,HO-D003,150000.00,0.00,HHC,,V0572 V0985 V0208
73202442,HO-D003,4000000.00,0.00,HHC,,V0638 V0245 V0174
74202401,HO-Q003,55000.00,0.00,HHC,,V0604 V0811
74202601,HO-Q214,55000.00,0.00,HHC,,V0130 V0882
75200902,"HO-0214 , HO-D003 , HO-R001",4910332.16,3958462.16,HHC,,V0309
75201502,HO-0214,2895770.89,2558498.68,HHC,,V0035 V0843 V0122
75201801,HO-D003,175234.00,163622.30,HHC,,V0269 V0963
75202201,HO-R001,200000.00,0.00,HHC,,V0517 V0107 V0162
75202202,"ED-0075 , HO-0214",37700000.00,0.00,HHC,,V0365
75202401,HO-D003,250000.00,0.00,HHC,,V0205 V0216 V0941
75202402,HO-R001,200000.00,0.00,HHC,,V0002 V0351 V0056
75202403,HO-R001,200000.00,0.00,HHC,,V0335
75202404,HO-R001,200000.00,0.00,HHC,,V0408
75202405,HO-D003,250000.00,0.00,HHC,,V0216 V0203 V0248
75202501,HO-R001,350000.00,0.00,HHC,,V0400 V0564 V0411
75202601,"HO-D003 , HO-R001",3900000.00,0.00,HHC,,V0685 V0087 V0862
76202601,HO-D003,150000.00,0.00,HHC,,V0668 V0210 V0074
77202301,HO-Q214,100000.00,0.00,HHC,,V0365
77202401,HO-Q003,55000.00,0.00,HHC,,V0889 V0900
78202301,HO-Q214,500000.00,0.00,HHC,,V0006 V0045 V0540
78202401,HO-Q214,1500000.00,0.00,HHC,,V0280
82202501,"HO-D003 , HO-K001",1500000.00,0.00,HHC,,V0604 V0465 V0155
83202401,HO-D003,500000.00,0.00,HHC,,V0819 V0150
ACEHHC401,HO-0214,9462217.02,9188217.02,HHC,,V0980 V0035
ACEHHC407,HO-0214,8991721.73,8915721.73,HHC,,V0312 V0941
ACEHHC408,"HO-0214 , PU-0025",20449735.48,19960592.95,HHC,,V0877
ACEHHC409,HO-0214,13043919.49,11138812.79,HHC,,V0631 V0056
ACEHHC602,HO-0214,15068305.71,13827270.95,HHC,,V0026 V0155 V0074
ACEHHC606,HO-0214,11037356.40,10380528.34,HHC,,V0475 V0513
ACEHHC803,"HO-0214 , PU-0025",5369722.08,3964041.87,HHC,,V0759 V0207 V0777
ACEHHC901,"HO-0214 , PU-0025",28191550.36,24340312.86,HHC,,V0183 V0897 V0057
CV192440,"HO-0214 , HO-0214",407816.84,391537.84,HHC,,V0155
E24-0004,"HO-0214 , PU-0025",39578949.00,725425.32,HHC,,V0490 V0365
E24-0005,"HO-0214 , PU-0025",14540000.00,0.00,HHC,,V0572
GABIHHC,CS-0003,940137.98,847137.98,HHC,,V0544 V0002
GOUV/MJR,HO-0214,243229055.36,241748055.36,HHC,,V0877 V0883 V0122
HOENERGY,"HO-0214 , HO-0377",869000.00,0.00,HHC,,V0475 V0340 V0638
SAND1117,HO-0214,23846071.57,19879941.50,HHC,,V0781 V0212 V0586
SAND1121,HO-0214,5822528.33,4279942.73,HHC,,V0187 V0173 V0045
SAND1122,HO-0214,3715383.15,3249317.76,HHC,,V0560
SAND2605,HO-0214,91669933.91,72091657.99,HHC,,V0035 V0959
SAND3706,HO-0214,5045853.22,4609702.93,HHC,,V0086 V0887
SAND67E,HO-0214,18096789.67,18052789.67,HHC,,V0146 V0150
SANDCOFW,HO-0214,121629127.30,3292881.47,HHC,,V0006 V0793
SANDNEW,HO-0214,385078000.00,0.00,HHC,,V0289
SEED-QN26,HO-0214,70000000.00,0.00,HHC,,V0312 V0183 V0045
TKYHHC012,PU-0025,14999500.00,259682.00,HHC,,V0511 V0652
TKYHHC013,PU-0025,5820171.00,4427192.56,HHC,,V0295
TKYHHC014,PU-0025,3936746.00,1616465.63,HHC,,V0373 V0074
TKYHHC17,PU-0025,10297000.00,0.00,HHC,,V0169 V0370
TKYHHC903,"HO-0214 , PU-0025",35245654.23,31464792.19,HHC,,V0013 V0866
TKYHHC904,"HO-0214 , PU-0025",39447593.48,32336929.60,HHC,,V0009 V0253 V0619
TKYHHC905,"HO-0214 , PU-0025",57635413.50,1663582.74,HHC,,V0169 V0169 V0942
TKYHHC906,"HO-0214 , HO-D003 , PU-0025",16569000.00,0.00,HHC,,V0681 V0769
TKYHHC907,PU-0025,7106195.00,3710088.14,HHC,,V0117 V0144
TKYHHC908,"HO-0214 , PU-0025",12753450.00,11081261.31,HHC,,V0715
TKYHHC910,"HO-0214 , PU-0025",2065000.00,65003.20,HHC,,V0045 V0155 V0202
WFF-HHC,EP-0009,6000090.00,85722.00,HHC,,V0294 V0245
REDHOOK,,1332384.30,1332384.30,HPD,,V0540 V0076
SEAVIEW,,8000000.00,8000000.00,HPD,,V0248 V0815 V0169
AGSIROREH,AG-D001,236000.00,0.00,HRA,,V0203 V0662
HR25103FC,HR-0025,2139000.00,0.00,HRA,,V0088 V0216 V0130
HR258AVBO,HR-0025,7188000.00,0.00,HRA,,V0195 V0247 V0274
HR25EFOY,HR-0025,21045000.00,0.00,HRA,,V0155 V0897
HR25FOSD2,HR-0025,2500000.00,0.00,HRA,,V0013 V0312
HR25FOST2,HR-0025,407000.00,0.00,HRA,,V0562
HR25MUSSC,HR-0025,14397000.00,0.00,HRA,,V0865
HR25NORC,HR-0025,2500000.00,0.00,HRA,,V0879 V0198
HR25PTMFC,HR-0025,1912662.90,1678396.42,HRA,,V0056
HR25TREMC,HR-0025,8039000.00,0.00,HRA,,V0580 V0476
HR25VAND,HR-0025,2001000.00,0.00,HRA,,V0269 V0006
HR25WBRWY,HR-0025,7435000.00,0.00,HRA,,V0187 V0088
HRCNBDST,HR-D002,1070000.00,0.00,HRA,,V0634 V0476 V0006
HRCNSJMS2,HR-D002,190000.00,0.00,HRA,,V0864 V0189 V0002
HRCNSJMSC,HR-D002,298000.00,0.00,HRA,,V0370 V0289
NDF-JEROM,,704380.00,704380.00,NYPD,,V0252
PO79-PBXS,PO-0079,12251000.00,0.00,NYPD,,V0169 V0245
PO79LOCK,PO-0079,59698907.92,49137576.75,NYPD,NYPD,V0180 V0319 V0389
PO79-MED,PO-0079,0.00,0.00,NYPD,NYPD,V0032 V0245 V0562
PO79PA13,PO-0079,16956334.00,345079.50,NYPD,NYPD,V0411 V0130
PO79PA13,PO-0079,16956334.00,345079.50,NYPD,NYPD,V0411 V0130
PO79PA13,PO-0079,16956334.00,345079.50,NYPD,NYPD,V0411 V0130
PO79PA13,PO-0079,16956334.00,345079.50,NYPD,NYPD,V0411 V0130
PO79PADRS,PO-0079,1524000.00,0.00,NYPD,NYPD,V0150
PO79RNSA,PO-0079,3800000.00,0.00,NYPD,NYPD,V0189
POD106COM,PO-D001,75000.00,0.00,NYPD,NYPD,V0485 V0256
POD47RENO,PO-D079,1000000.00,10000.00,NYPD,NYPD,V0381 V0174 V0664
POD50ELGE,"PO-0079 , PO-D001",766031.50,45757.25,NYPD,NYPD,V0445 V0693 V0009
PO-KVEST,,227671.61,227671.61,NYPD,NYPD,V0333 V0183
PO-KVEST,,227671.61,227671.61,NYPD,NYPD,V0333 V0183
PO-KVEST,,227671.61,227671.61,NYPD,NYPD,V0333 V0183
SANDCD08,PO-0079,868002.80,121326.80,NYPD,NYPD,V0189 V0761 V0245
SANDCD10,PO-0079,747884.38,117295.50,NYPD,NYPD,V0411 V0104
SANDCD13,PO-0079,11000.00,0.00,NYPD,NYPD,V0540 V0144 V0099
SANDCD3,PO-0079,460117.10,118999.20,NYPD,NYPD,V0748
SANDCD4,PO-0079,575000.00,0.00,NYPD,NYPD,V0869 V0854 V0365
SANDCD5,PO-0079,632119.60,124556.90,NYPD,NYPD,V0248 V0074
SANDCD6,PO-0079,1023313.29,172051.60,NYPD,NYPD,V0351
SANDCD7,PO-0079,983315.62,157847.00,NYPD,NYPD,V0002 V0056 V0588
SANDCONDT,PO-0079,1616000.00,0.00,NYPD,NYPD,V0947
SANDELEC2,PO-0079,1582374.00,1581374.00,NYPD,NYPD,V0292
SANDWARE,PO-0079,15609000.00,0.00,NYPD,NYPD,V0292 V0604 V0933
PO005PRP1,PO-0005,0.00,0.00,NYPD,NYPD,V0476
PO79 PAL,PO-0079,144462.09,135134.60,NYPD,NYPD,V0274 V0045 V0786
PO7911FR,PO-0079,6049943.13,5018254.31,NYPD,NYPD,V0711
PO79120AC,PO-0079,2498150.01,1312824.48,NYPD,NYPD,V0475 V0605 V0035
PO79137CS,PO-0079,18582952.55,0.00,NYPD,NYPD,V0245 V0735 V0151
PO791PPDR,PO-0079,0.00,0.00,NYPD,NYPD,V0944 V0215 V0487
PO791PPF,PO-0079,18722812.00,4659526.34,NYPD,NYPD,V0169
PO79-52P,PO-0079,0.00,0.00,NYPD,NYPD,V0214 V0009 V0765
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA,PO-0079,30323866.40,1109220.34,NYPD,NYPD,V0614 V0312
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
PO79-ADA2,PO-0079,31852000.00,0.00,NYPD,NYPD,V0274
